PRI Local bodies of Maharashtra (State Code: 27) State,,,,,,,
S.No.,Localbody Type Code,Localbody Type Name,Localbody Code,Localbody Version,Localbody Name (In English),Localbody Name (In Local),Parent Localbody Code
8053,3,Village Panchayat,186589,1,Ghol,घोळ,4879
8054,3,Village Panchayat,189208,1,Gholapwadi,घोलपवाडी,4915
8055,3,Village Panchayat,190917,1,Gholasgaon,घोळसगाव,4933
8056,3,Village Panchayat,188390,1,Gholeswar,घोलेस्वर,4905
8057,3,Village Panchayat,191031,1,Gholvewadi,घोऴवेवाडी,4934
8058,3,Village Panchayat,176097,1,Gholwa,घोळवा,4752
8059,3,Village Panchayat,192003,2,Gholwad,घोलवड,4946
8060,3,Village Panchayat,173394,1,Ghonad,घोनाड,4711
8061,3,Village Panchayat,189209,1,Ghonashi,घोनशी,4915
8062,3,Village Panchayat,237034,1,Ghongadewadi,घोंगादेवादी,4680
8063,3,Village Panchayat,194678,1,Ghonsa,घोन्सा,4984
8064,3,Village Panchayat,192642,2,Ghonsai,घोणसई,4956
8065,3,Village Panchayat,193564,1,Ghonsar,घोन्सर,4969
8066,3,Village Panchayat,193726,1,Ghonsara,घोनसरा,4971
8067,3,Village Panchayat,194213,1,Ghonsara,घोनसरा,4978
8068,3,Village Panchayat,190577,2,Ghonsari,घोणसरी,4927
8069,3,Village Panchayat,187012,1,Ghonse,घोणसे,4885
8070,3,Village Panchayat,186223,1,Ghonshet,घोणशेत,4874
8071,3,Village Panchayat,179558,1,Ghonsi,घोणसी,4793
8072,3,Village Panchayat,194134,1,Ghonsi,घोन्सी,4977
8073,3,Village Panchayat,236971,1,Ghonsi Bk.,घोनसी बु.,4772
8074,3,Village Panchayat,177786,1,Ghonsi Kh.,घोनसी खा.,4772
8075,3,Village Panchayat,236868,1,Ghonsi Tanda,घोनसी तांडा,4772
8076,3,Village Panchayat,170178,1,Ghorad,घोराड,4669
8077,3,Village Panchayat,180127,1,Ghorad,घोराड,4801
8078,3,Village Panchayat,193096,1,Ghorad,घोराड,4963
8079,3,Village Panchayat,176214,1,Ghordari,घोरदरी,4753
8080,3,Village Panchayat,180184,1,Ghorpad,घोरपड,4802
8081,3,Village Panchayat,188546,1,Ghorpadi,घोरपडी,4907
8082,3,Village Panchayat,168433,1,Ghorpadwadi,घोरपाद्वादी,4644
8083,3,Village Panchayat,185820,1,Ghorpadwadi,घोरपडवाडी,4871
8084,3,Village Panchayat,183653,5,Ghorwad,घोरवड,4845
8085,3,Village Panchayat,170904,1,Ghosala,घोसला,4677
8086,3,Village Panchayat,187276,2,Ghosale,घोसाळे,4890
8087,3,Village Panchayat,187941,1,Ghosale,घोसाले,4900
8088,3,Village Panchayat,171243,1,Ghosapuri,घॉसपुरी,4681
8089,3,Village Panchayat,179187,1,Ghosarwad,घोसरवाड,4788
8090,3,Village Panchayat,167953,1,Ghospuri,घोसपुरी,4639
8091,3,Village Panchayat,173904,2,Ghosri,घोसरी,4720
8092,3,Village Panchayat,174045,1,Ghot,घोट,4723
8093,3,Village Panchayat,174834,1,Ghot,घोट,4732
8094,3,Village Panchayat,189884,2,Ghot,घोट,4921
8095,3,Village Panchayat,169125,1,Ghota,घॉटा,4652
8096,3,Village Panchayat,170127,1,Ghota,धोटा,4668
8097,3,Village Panchayat,175983,1,Ghota,घोटा,4751
8098,3,Village Panchayat,193565,1,Ghota,घोटा,4969
8099,3,Village Panchayat,193643,1,Ghota,घोटा,4970
8100,3,Village Panchayat,190537,4,Ghotage,घोडगे,4926
8101,3,Village Panchayat,190641,4,Ghotage,घोटगे,4928
8102,3,Village Panchayat,190536,2,Ghotagewadi,घोडगेवाडी,4926
8103,3,Village Panchayat,168665,1,Ghotan,घोटं,4646
8104,3,Village Panchayat,177580,1,Ghotan,घोतान,4770
8105,3,Village Panchayat,182206,1,Ghotane,घाटाने,4830
8106,3,Village Panchayat,168754,1,Ghotavi,घोटावी,4647
8107,3,Village Panchayat,178883,1,Ghotawade,घोटवडे,4785
8108,3,Village Panchayat,178995,1,Ghotawade,घोटवडे,4786
8109,3,Village Panchayat,186327,4,Ghotawade,घोटावडे,4875
8110,3,Village Panchayat,187375,1,Ghotawade,घोटवडे,4892
8111,3,Village Panchayat,186086,1,Ghotawadi,घोटवडी,4873
8112,3,Village Panchayat,189053,1,Ghoteghar,घोटेघर,4914
8113,3,Village Panchayat,237292,5,Ghotewadi,घोटेवाडी,4845
8114,3,Village Panchayat,191883,2,Ghotgaon,घोटगांव,4945
8115,3,Village Panchayat,187942,1,Ghothe,घोटे,4900
8116,3,Village Panchayat,167592,1,Ghoti,घोटी,4635
8117,3,Village Panchayat,175493,1,Ghoti,घोटी,4745
8118,3,Village Panchayat,175555,1,Ghoti,घोटी,4746
8119,3,Village Panchayat,181432,2,Ghoti,घोटी,4820
8120,3,Village Panchayat,191148,1,Ghoti,घोटी,4935
8121,3,Village Panchayat,191266,1,Ghoti,घोटी,4936
8122,3,Village Panchayat,193998,1,Ghoti,घोटी,4975
8123,3,Village Panchayat,183005,6,Ghoti Bk,घोटी बु,4838
8124,3,Village Panchayat,188614,1,Ghoti Budruk,घोटी बुद्रुक,4908
8125,3,Village Panchayat,183006,1,Ghoti Kh,घोटी खु,4838
8126,3,Village Panchayat,189885,1,Ghotil,घोटील,4921
8127,3,Village Panchayat,188613,1,Ghotiv Kh,घोटीव ख,4908
8128,3,Village Panchayat,181557,2,Ghotka,घोटका,4821
8129,3,Village Panchayat,180383,1,Ghotmundri,घोटमुंड्री,4805
8130,3,Village Panchayat,173395,1,Ghot Nimbala,घोटनिबाळा,4711
8131,3,Village Panchayat,192108,2,Ghotsai,घोटसई,4948
8132,3,Village Panchayat,174978,1,Ghotsur,घोटसूर,4735
8133,3,Village Panchayat,167874,1,Ghoyegaon,घोयेगाव,4638
8134,3,Village Panchayat,181311,1,Ghubadwadi,घुबडवाडी,4819
8135,3,Village Panchayat,180241,1,Ghubdi,घुबडी,4803
8136,3,Village Panchayat,178996,1,Ghudewadi,घुडेवाडी,4786
8137,3,Village Panchayat,187491,2,Ghudhe,घुढे,4895
8138,3,Village Panchayat,188778,1,Ghudhe,गुढे,4911
8139,3,Village Panchayat,194135,1,Ghugadi,घुगडी,4977
8140,3,Village Panchayat,168755,1,Ghugalwadgaon,घुगलवडगाव,4647
8141,3,Village Panchayat,181558,1,Ghugewadi,घुगेवाडी,4821
8142,3,Village Panchayat,184271,1,Ghuggi,घुगी,4853
8143,3,Village Panchayat,169211,1,Ghugshi,घुंगशी,4653
8144,3,Village Panchayat,194337,1,Ghui,घुई,4980
8145,3,Village Panchayat,169633,1,Ghuikhed,घुईखेड,4660
8146,3,Village Panchayat,168517,2,Ghulewadi,घुलेवाडी,4645
8147,3,Village Panchayat,299781,1,Ghuli,घुली,4830
8148,3,Village Panchayat,178424,1,Ghullewadi,घुल्लेवाडी,4780
8149,3,Village Panchayat,187013,1,Ghum,घुम,4885
8150,3,Village Panchayat,190709,7,Ghumade,घुमडे,4929
8151,3,Village Panchayat,168821,1,Ghumandev,घुमंदेव,4648
8152,3,Village Panchayat,167787,1,Ghumari,घुमरी,4637
8153,3,Village Panchayat,175494,1,Ghumarra,घुमार्रा,4745
8154,3,Village Panchayat,168285,1,Ghumatwadi,घुमतवादी,4642
8155,3,Village Panchayat,176679,1,Ghumawal Bk.,घुमावल बु.,4759
8156,3,Village Panchayat,178608,1,Ghunaki,घुणकी,4782
8157,3,Village Panchayat,190918,2,Ghungaregaon,घुंगरेगाव,4933
8158,3,Village Panchayat,177481,1,Ghungerde Hadgaon,घुंगर्दे हादगाव,4769
8159,3,Village Panchayat,181900,1,Ghungrala,घुंगराळा,4825
8160,3,Village Panchayat,179091,1,Ghungur,गेलवडे,4787
8161,3,Village Panchayat,186830,1,Ghurpacha Kond,घुरुपकोंड,4883
8162,3,Village Panchayat,169873,1,Ghusali,घुसली,4664
8163,3,Village Panchayat,168890,3,Ghusar,घुसर,4649
8164,3,Village Panchayat,170493,1,Ghusar,घुसूर,4672
8165,3,Village Panchayat,177124,1,Ghusardi Bk,घुसर्डी बुर्द,4765
8166,3,Village Panchayat,176430,2,Ghusardi Kh.,घुसरडी खू,4755
8167,3,Village Panchayat,173060,1,Ghussar Bk,घुस्सर बु,4705
8168,3,Village Panchayat,168756,1,Ghutewadi,घतेवादी,4647
8169,3,Village Panchayat,169938,2,Ghuti,घुटी,4665
8170,3,Village Panchayat,172979,1,Ghuti,घुटी,4704
8171,3,Village Panchayat,180078,1,Gidamgadh,गीदमगढ,4800
8172,3,Village Panchayat,168056,1,Gidegaon,गीडेगाव,4640
8173,3,Village Panchayat,174638,1,Gidhade,गिधाडे,4728
8174,3,Village Panchayat,175495,1,Gidhadi,गिधाडी,4745
8175,3,Village Panchayat,183181,1,Gigaon,गिगाव,4840
8176,3,Village Panchayat,182208,1,Gijarjamoli,गुजर जांभोली,4830
8177,3,Village Panchayat,178528,2,Gijavane,गिजवणे,4781
8178,3,Village Panchayat,183184,1,Gilane,गिलाणे,4840
8179,3,Village Panchayat,173359,1,Gilbili,गीलबिली,4710
8180,3,Village Panchayat,174835,1,Gilgaon,गिलगांव,4732
8181,3,Village Panchayat,175017,1,Gilgaon,गिलगांव,4736
8182,3,Village Panchayat,175984,1,Gilori,गिलोरी,4751
8183,3,Village Panchayat,187706,1,Gimavi,गिमवी,4897
8184,3,Village Panchayat,193409,1,Gimbha,गिंभा,4967
8185,3,Village Panchayat,187614,2,Gimhavane,गिम्हवणे,4896
8186,3,Village Panchayat,193799,1,Gimona,गिमोना,4972
8187,3,Village Panchayat,176431,1,Girad,गिरड,4755
8188,3,Village Panchayat,193028,1,Girad,गिरड,4962
8189,3,Village Panchayat,177400,1,Giradgaon,गिरडगाव,4768
8190,3,Village Panchayat,192329,2,Girale,गिराळे,4951
8191,3,Village Panchayat,187405,1,Girane,गिराने,4893
8192,3,Village Panchayat,170745,4,Girasali,गिरसाली,4675
8193,3,Village Panchayat,187088,1,Giravale,गिरवले,4887
8194,3,Village Panchayat,190083,1,Giravi,गिरवी,4922
8195,3,Village Panchayat,191368,1,Giravi,गिरवी,4937
8196,3,Village Panchayat,172516,1,Girda,गिर्द,4697
8197,3,Village Panchayat,193240,2,Girda,गिडी,4965
8198,3,Village Panchayat,193489,1,Girda,गिरदा,4968
8199,3,Village Panchayat,184847,1,Girdharwadi,गीरधारवाडी,4860
8200,3,Village Panchayat,189886,1,Girewadi,गिरेवाडी,4921
8201,3,Village Panchayat,173845,1,Girgaon,गिरगाव,4719
8202,3,Village Panchayat,178771,1,Girgaon,गिरगाव,4784
8203,3,Village Panchayat,179092,1,Girgaon,गिरगाव,4787
8204,3,Village Panchayat,188391,1,Girgaon,गिरगाव,4905
8205,3,Village Panchayat,192540,2,Girgaon,गिरगाव,4953
8206,3,Village Panchayat,185158,1,Girgaon Budruk,गिरगाव बुद्रुक,4864
8207,3,Village Panchayat,185157,1,Girgaon Khurd,गिरगाव खुर्द,4864
8208,3,Village Panchayat,175861,1,Girgoan,गिरगाव,4750
8209,3,Village Panchayat,190642,8,Girgon-Kusgaon,गिरगांव कुसगांव,4928
8210,3,Village Panchayat,189452,1,Girijashankarwadi,गिरीजाशंकरवाडी,4917
8211,3,Village Panchayat,185634,1,Girim,गिरीम,4869
8212,3,Village Panchayat,188777,1,Girjawade,गिरजवडे,4911
8213,3,Village Panchayat,183303,1,Girnanagar,गिरणानगर,4841
8214,3,Village Panchayat,182822,1,Girnare,गिरणारे,4836
8215,3,Village Panchayat,183384,1,Girnare,गिरणारे,4842
8216,3,Village Panchayat,170260,2,Girnera,गिरनेरा,4670
8217,3,Village Panchayat,192330,2,Girnoli,गिरनोळी,4951
8218,3,Village Panchayat,172346,1,Girola,गिरोळा,4695
8219,3,Village Panchayat,174923,1,Girola,गिरोला,4734
8220,3,Village Panchayat,175208,1,Girola,गिरोला,4741
8221,3,Village Panchayat,175410,1,Girola,गिरोला,4744
8222,3,Village Panchayat,175556,1,Girola,गिरोला,4746
8223,3,Village Panchayat,175608,1,Girola,गिरोला,4747
8224,3,Village Panchayat,169874,1,Giroli,गिरोली,4664
8225,3,Village Panchayat,178884,1,Giroli,गिरोली,4785
8226,3,Village Panchayat,192831,1,Giroli,गिरोजी,4959
8227,3,Village Panchayat,193097,1,Giroli,गिरोली,4963
8228,3,Village Panchayat,193490,3,Giroli,गिरोली,4968
8229,3,Village Panchayat,305354,1,Giroli,गिरोली,4705
8230,3,Village Panchayat,172674,1,Giroli Bk,गिरोली बु.,4699
8231,3,Village Panchayat,172675,1,Giroli Kh,गिरोली खु.,4699
8232,3,Village Panchayat,183985,3,Girwali,गिरवली,4849
8233,3,Village Panchayat,185291,1,Girwali,गिरवली,4866
8234,3,Village Panchayat,185821,1,Girwi,गिरवी,4871
8235,3,Village Panchayat,237002,2,Girwli (Apet),गिरवली आपेट,4679
8236,3,Village Panchayat,237003,2,Girwli (Bawne),गिरवली बावणे,4679
8237,3,Village Panchayat,190473,1,Girye,गिर्ये,4925
8238,3,Village Panchayat,191369,1,Girzani,गिरझणी,4937
8239,3,Village Panchayat,168286,1,Gitewadi,गीतेवदी,4642
8240,3,Village Panchayat,171091,1,Gitta,गित्ता,4679
8241,3,Village Panchayat,193326,1,Givhi,गिवहा,4966
8242,3,Village Panchayat,186590,1,Givshi,जिवशी,4879
8243,3,Village Panchayat,181559,2,Goalegaon (Pk),गोलेगाव पिके,4821
8244,3,Village Panchayat,183088,3,Gobapur,गोबापुर,4839
8245,3,Village Panchayat,172427,1,Gobarwahi,गोबारवाही,4696
8246,3,Village Panchayat,193566,2,Gobhani,गोभणी,4969
8247,3,Village Panchayat,194133,2,Godadhara,गोडधारा,4977
8248,3,Village Panchayat,174924,1,Godalwahi,गोडालवाही,4734
8249,3,Village Panchayat,181901,1,Godamgaon,गोदमगाव,4825
8250,3,Village Panchayat,189594,1,Godasewadi,गोडसेवाडी,4918
8251,3,Village Panchayat,189699,1,Godavali,गोडवली,4919
8252,3,Village Panchayat,184590,1,Godavari Tanda,घोंडवरी तांडा,4857
8253,3,Village Panchayat,183456,5,Godegaon,गोंडेगाव,4843
8254,3,Village Panchayat,301095,1,Godhadyachapada,गोधड्याचा पाडा,4847
8255,3,Village Panchayat,179243,1,Godhala,गोढाळा,4789
8256,3,Village Panchayat,180749,1,Godhani,गोधनी,4811
8257,3,Village Panchayat,194284,1,Godhani,गोधनी,4979
8258,3,Village Panchayat,194789,1,Godhani,गोधाणी,4985
8259,3,Village Panchayat,180507,1,Godhani(G),गोधणी(गा),4807
8260,3,Village Panchayat,167875,1,Godhegaon,गोढेगाव,4638
8261,3,Village Panchayat,168057,1,Godhegaon,गोढेगाव,4640
8262,3,Village Panchayat,182437,1,Godipur,गोदीपुर,4832
8263,3,Village Panchayat,185940,1,Godre,गोंडरे,4872
8264,3,Village Panchayat,172594,1,Godri,गोद्री,4698
8265,3,Village Panchayat,176952,2,Godri,गोद्री,4763
8266,3,Village Panchayat,177663,1,Godri,गोदरी,4771
8267,3,Village Panchayat,186224,1,Godumbre,गोडूंबे,4874
8268,3,Village Panchayat,189210,2,Godwadi Umbraj,गोडवाडी उंब्रज,4915
8269,3,Village Panchayat,168058,1,Gogalgaon,गोगलगाव,4640
8270,3,Village Panchayat,168374,1,Gogalgaon,गोगलगांव,4643
8271,3,Village Panchayat,184783,1,Gogalgaon,गोगलगाव,4859
8272,3,Village Panchayat,185717,1,Gogalwadi,गोगलवाडी,4870
8273,3,Village Panchayat,173458,1,Gogaon,गोगाव,4712
8274,3,Village Panchayat,175018,1,Gogaon,गोगांव,4736
8275,3,Village Panchayat,190919,1,Gogaon,गोगाव,4933
8276,3,Village Panchayat,182438,1,Gogapur,गोगापुर,4832
8277,3,Village Panchayat,193410,1,Gogari,गोगरी,4967
8278,3,Village Panchayat,189595,2,Gogavalewadi,गोगावलेवाडी,4918
8279,3,Village Panchayat,190229,1,Gogavalewadi,गोगावलेवाडी,4923
8280,3,Village Panchayat,179093,1,Gogave,गोगवे,4787
8281,3,Village Panchayat,189054,1,Gogave,गोगवे,4919
8282,3,Village Panchayat,181312,1,Gogdari,गोगधरी,4819
8283,3,Village Panchayat,180985,2,Gogla Govind Tanda,गोगला गोविंद तांडा,4815
8284,3,Village Panchayat,182753,1,Goharan,गोहरण,4835
8285,3,Village Panchayat,185159,1,Gohegaon,गोहेगाव,4864
8286,3,Village Panchayat,193567,1,Gohgaon,गोहगांव,4969
8287,3,Village Panchayat,184526,2,Gohodki,गोहोडकी,4856
8288,3,Village Panchayat,172980,1,Gohogaon,गोहोगाव,4704
8289,3,Village Panchayat,184527,1,Gojawada,गोजावाडा,4856
8290,3,Village Panchayat,175756,1,Gojegaon,गोजेगाव,4749
8291,3,Village Panchayat,181132,2,Gojegaon,गोजेगाव,4817
8292,3,Village Panchayat,181792,1,Gojegaon,गोजेगाव,4824
8293,3,Village Panchayat,190230,1,Gojegaon,गोजेगांव,4923
8294,3,Village Panchayat,193164,1,Goji,गोजी,4964
8295,3,Village Panchayat,173660,2,Gojoli Makta,गोजोली मक्ता,4715
8296,3,Village Panchayat,176471,1,Gojore,गोजोरे,4756
8297,3,Village Panchayat,185383,2,Gojubabi,गोजुबावी,4867
8298,3,Village Panchayat,185492,2,Gokavadi,गोकावडी,4868
8299,3,Village Panchayat,190084,1,Gokhali,गोखळी,4922
8300,3,Village Panchayat,177664,1,Gokul,गोकुळ,4771
8301,3,Village Panchayat,181655,2,Gokul Gondegaon,गोकुळ गोंडेगाव,4822
8302,3,Village Panchayat,181692,1,Gokulnagar,गोकुळ नगर,4822
8303,3,Village Panchayat,169875,1,Gokulsara,गोकुळसरा,4664
8304,3,Village Panchayat,178772,1,Gokul Shirgaon,गोकुळ शिरगाव,4784
8305,3,Village Panchayat,189887,1,Gokul Tarf Helwak,गोकुळ तर्फ हेळवाक,4921
8306,3,Village Panchayat,189888,1,Gokul T.Patan,गोकुळ तर्फ पाटण,4921
